a	0	0.25	anagogical#1 anagogic#1
a	0	0	anagrammatical#1 anagrammatic#1
a	0	0	anal#1
a	0	0	analytic#1
a	0	0	anamnestic#1
a	0	0	anamorphic#2
a	0	0	anamorphic#1
a	0	0	anaphasic#1
a	0	0	anaplastic#1
a	0.125	0.25	anarchistic#1
a	0	0.75	anasarcous#1
a	0	0	stigmatic#2 anastigmatic#1
a	0	0	andalusian#1
a	0	0	androgenous#1 androgenetic#1
a	0	0	androgenic#1
a	0	0	androgynous#1
a	0	0	anemographic#1
a	0	0	anemometrical#1 anemometric#1
a	0	0.5	anencephalous#1 anencephalic#1
a	0	0	anoestrous#1 anestrous#1 anestric#1
a	0	0.5	anginous#1 anginose#1 anginal#1
a	0	0	angiocarpous#1 angiocarpic#1
a	0	0	angiomatous#1
a	0	0	angiospermous#1
a	0.375	0.25	anglophilic#1
a	0.375	0.25	anglophobic#1
a	0.125	0	anguine#1
a	0.375	0.375	anicteric#1
a	0	0	animalistic#1
a	0	0	animatistic#1
a	0	0	animistic#1 animist#1
a	0	0	aniseikonic#1
a	0	0	anisogamous#1 anisogamic#1
a	0	0	anisogametic#1
a	0.125	0	anisometropic#1
a	0	0	ankylotic#1
a	0	0	annalistic#1
a	0	0	bayesian#1
a	0	0	arminian#1
a	0	0	armenian#1
a	0	0	biedermeier#1
a	0	0	annelidan#1 annelid#1
a	0	0	annexational#1
a	0	0	hermeneutic#1
a	0	0	middle_eastern#1
a	0	0	annunciatory#1
a	0	0	alliaceous#1
a	0	0	anodic#1 anodal#1
a	0	0	cathodic#1
a	0	0	anoperineal#1
a	0	0	anopheline#1
a	0	0	anorectal#1
a	0	0	anorthitic#1
a	0	0	anosmic#1 anosmatic#1
a	0	0.25	anoxemic#1
a	0	0.375	anoxic#1
a	0.125	0.125	anserine#1
a	0	0	antecubital#1
a	0	0	antennary#1 antennal#1
a	0	0	anthracitic#1
a	0	0	anthropical#1 anthropic#1
a	0	0	anthropogenic#1 anthropogenetic#1
a	0	0	anthropometrical#1 anthropometric#1
a	0	0	anthropophagous#1
a	0	0	antibiotic#1
a	0	0.25	antitumour#1 antitumor#1 antineoplastic#1 anticancer#1
a	0	0	anticlimactical#1 anticlimactic#1
a	0	0	anticoagulative#1
a	0	0	anticyclonic#1
a	0	0	antigenic#1
a	0	0	antimonious#1 antimonic#1
a	0	0	antinomian#1
a	0	0	antiphonary#1 antiphonal#2
a	0	0	antipodean#1 antipodal#1
a	0	0	antistrophic#1
a	0	0	antitypical#1 antitypic#1
a	0	0	salientian#1 batrachian#1 anuran#1
a	0	0.25	anuric#1 anuretic#1
a	0.5	0	anxiolytic#1
a	0	0	aoristic#1
a	0	0	aortic#1 aortal#1
a	0	0	apheretic#1 aphaeretic#1
a	0	0.375	aphakic#1
a	0	0	aphanitic#1
a	0	0.375	aphasic#1
a	0	0	aphetic#1
a	0	0	apian#1
a	0	0	apiarian#1
a	0	0	apicultural#1
a	0	0	aplitic#1
a	0	0	apnoeic#1 apneic#1
a	0	0.125	apocalyptic#2
a	0	0	apocryphal#2
a	0	0	apocynaceous#1
a	0	0	apogamous#1 apogamic#1 apogametic#1
a	0	0	apogean#1
a	0	0	apomictical#1 apomictic#1
a	0	0	aponeurotic#1
a	0	0	apophatic#1
a	0	0	apophyseal#1
a	0	0	apoplectic#1
a	0.125	0.25	apoplectoid#1 apoplectiform#1
a	0	0	aposiopetic#1
a	0	0	apostrophic#1
a	0	0	apothecial#1
a	0.375	0.25	apothegmatical#1 apothegmatic#1
a	0.125	0	appalachian#1
a	0	0	appellative#1
a	0	0	appendicular#1
a	0	0	appointive#1
a	0	0	appositive#1 appositional#1
a	0	0	appropriative#1
a	0	0	apsidal#1
a	0	0	aptitudinal#1
a	0	0	aqueous#1
a	0	0	aquatic#1
a	0	0	aquiferous#1
a	0	0	spidery#1 spiderly#1 spiderlike#1 arachnoid#1 arachnidian#1
a	0	0	aramaic#1
a	0	0	aramean#1 aramaean#1
a	0	0	araneidan#1 araneidal#1
a	0	0	arawakan#1
a	0	0	arbitrational#1 arbitral#1
a	0	0	arbitrative#1
a	0	0	arborous#1 arborical#1 arboreal#1 arborary#1
a	0	0	archeological#1 archeologic#1 archaeological#1 archaeologic#1
a	0.375	0.5	archaistic#1
a	0.25	0	archangelical#1 archangelic#1
a	0	0	arched#1
a	0	0	archdiocesan#1
a	0	0.25	archducal#1
a	0	0	archegoniate#1 archegonial#1
a	0	0	archesporial#1
a	0	0	archidiaconal#1
a	0.125	0	archiepiscopal#1 archepiscopal#1
a	0	0	archipelagic#1
a	0	0	archival#1
a	0	0	archosaurian#1
a	0	0	areal#1
a	0	0	arenicolous#1
a	0	0	areolate#1 areolar#1
a	0	0	argentic#1
a	0	0	argentous#1
a	0	0	armillary#1
a	0	0	aroid#1 araceous#1
a	0	0	aromatic#1
a	0	0	arsenical#1
a	0	0	arsenious#1
a	0	0	arterial#1
a	0	0	venous#1
a	0	0	arteriovenous#1
a	0	0	arthralgic#1
a	0	0	arthromeric#1
a	0	0	arthropodous#1 arthropodan#1 arthropodal#1
a	0	0	arthrosporous#1 arthrosporic#1
a	0	0	arthurian#1
a	0	0	articulary#1 articular#1
a	0	0	articulatory#1 articulative#1
a	0	0	even-toed#1 artiodactylous#1 artiodactyl#1
a	0	0	arundinaceous#1
a	0.375	0.5	ascensional#1
a	0	0	ascetical#1 ascetic#1
a	0	0	ascitic#1
a	0	0	asclepiadaceous#1
a	0	0	ascocarpous#1
a	0	0	ascosporous#1 ascosporic#1
a	0	0	associational#1
a	0.625	0	asteriated#1
a	0	0	asterismal#1
a	0.125	0.125	stoloniferous#1
a	0	0	stomatous#2 stomatal#2
a	0	0	stomatous#1 stomatal#1
a	0	0.25	astomatal#1
a	0.375	0	stored-program#1
a	0	0	astragalar#1
a	0	0	astrocytic#1
a	0	0	astronautical#1 astronautic#1
a	0	0	astronomical#1 astronomic#1
a	0	0.125	asynergic#1
a	0.125	0.375	ataxic#1 atactic#1
a	0	0	atherosclerotic#1
a	0	0	atonalistic#1
a	0	0.5	atonic#1
a	0	0	atrial#1
a	0	0	auriculoventricular#1 atrioventricular#1
a	0	0	attentional#1
a	0	0	attitudinal#1
a	0	0	attritional#1
a	0	0	audiometric#1
a	0	0	audiovisual#1
a	0	0	augitic#1
a	0.375	0.25	aural#2
a	0	0	aural#1
a	0	0	auricular#3
a	0	0	auricular#2
a	0	0	autoimmune#1
a	0	0	biauricular#1
a	0	0	aurorean#1 auroral#2
a	0	0	auroral#1
a	0	0	aurous#1 auric#1
a	0	0	auscultatory#1
a	0	0	austenitic#1
a	0	0	australasian#1
a	0	0	australopithecine#1
a	0	0	autacoidal#1
a	0.375	0.125	autarkical#1 autarchical#1 autarchic#1
a	0	0	authorial#1 auctorial#1
a	0	0	autobiographical#2 autobiographic#2
a	0	0	autobiographical#1 autobiographic#1
a	0	0	autocatalytic#1
a	0	0	autogenetic#1
a	0	0	autographic#1
a	0	0	autolytic#1
a	0	0	autoplastic#1
a	0	0	autoradiographic#1
a	0	0	autotelic#1
a	0	0	autotomic#1
a	0	0	autotrophic#1 autophytic#1
a	0	0.25	heterotrophic#1
a	0	0	autotypic#1
a	0	0	auxetic#1
a	0	0	auxinic#1
a	0	0	postulational#1 axiomatical#1 axiomatic#3
a	0	0	axiomatic#2 aphoristic#1
a	0	0	avellane#1 avellan#1
a	0	0	avian#1
a	0	0	avifaunistic#1 avifaunal#1
a	0	0	avionic#1
a	0	0	avitaminotic#1
a	0	0	avocational#1
a	0	0	avuncular#2
a	0.5	0.25	avuncular#1
a	0.25	0	award-winning#1
a	0	0	axial#1
a	0	0	axile#1 axial#2
a	0	0	axillary#2
a	0	0	axiological#1
a	0	0	axonal#1
a	0	0	azerbaijani#1
a	0	0	azido#1
a	0	0	azimuthal#1
a	0	0	azo#1
a	0	0	diazo#1
a	0	0	zoic#1
a	0	0	uremic#1 uraemic#1 azotemic#1
a	0.25	0.125	baboonish#1
a	0	0	babylonian#1
a	0.125	0.25	berrylike#1 baccate#1
a	0	0	bacchantic#1
a	0	0	bacillary#1 bacillar#1
a	0	0	back-channel#1
a	0	0	bacteremic#1
a	0	0.5	bacteriolytic#1
a	0	0	bacteriophagous#1 bacteriophagic#1
a	0	0.375	bacteriostatic#1
a	0.25	0.25	bacteroidal#1 bacteroid#1 bacterioidal#1 bacterioid#1
a	0	0	bahai#1
a	0.5	0	balletic#1
a	0	0	ballistic#1
a	0	0	balsamy#1 balsamic#1
a	0	0	baric#1
a	0	0	barographic#1
a	0	0	barometrical#1 barometric#1
a	0	0	barytic#1
a	0	0	basaltic#1
a	0.375	0.125	basidial#1
a	0	0	basidiomycetous#1
a	0	0.25	basidiosporous#1
a	0	0	basilary#1 basilar#1
a	0	0	basilican#1
a	0	0	basinal#1
a	0	0	batholitic#1 batholithic#1
a	0	0	bathymetrical#1 bathymetric#1
a	0	0.125	bauxitic#1
a	0.125	0	behaviouristic#1 behaviourist#1 behavioristic#1 behaviorist#1
a	0	0	belarusian#1
a	0	0	belemnitic#1
a	0	0.375	benedictory#1 benedictive#1
a	0.25	0.125	beneficiary#1
a	0.625	0	benevolent#1
a	0	0	benthonic#1 benthic#1 benthal#1
a	0	0	bentonitic#1
a	0	0	benzenoid#1
a	0	0	benzoic#1
a	0	0	benzylic#1
a	0	0	betulaceous#1
a	0	0	biaxial#1 biaxate#1 biaxal#1
a	0	0	bibliographical#1 bibliographic#1
a	0	0	bibliolatrous#1
a	0.125	0.25	bibliomaniacal#1
a	0	0	bibliophilic#1
a	0	0	bibliopolic#1
a	0	0	bibliothecarial#1 bibliothecal#1
a	0	0	bibliotic#1
a	0	0	bicapsular#1
a	0	0.125	bichromated#1
a	0	0	bicipital#1
a	0	0	bignoniaceous#1
a	0	0	biliary#2
a	0	0	bilious#1 biliary#1
a	0	0	billiard#1
a	0	0	bimetallistic#1 bimetallic#1
a	0	0	bimillenial#1
a	0	0	binary#1
a	0	0	biocatalytic#1
a	0	0	biochemical#1
a	0	0	bioclimatic#1
a	0	0	biogenetic#1
a	0	0	biogenous#1
a	0	0	biogenic#1
a	0	0	biogeographical#1 biogeographic#1
a	0	0	biological#1 biologic#1
a	0	0	biologistic#1
a	0	0	sociobiological#1 sociobiologic#1
a	0	0	neurobiological#1
a	0	0	bionic#1
a	0	0	biosynthetic#1
a	0	0	biosystematic#1
a	0	0	biotitic#1
a	0	0	biotypic#1
a	0	0	black-and-white#1
a	0	0	blastogenetic#1
a	0	0	bodily#1
a	0	0	bohemian#1
a	0	0	bolographic#1
a	0	0	bolometric#1
a	0	0	boolean#1
a	0	0.25	borated#1
a	0	0	boronic#1
a	0	0	boskopoid#1
a	0	0	botanical#1 botanic#1
a	0	0	boytrose#1 botryoidal#1 botryoid#1
a	0	0	botswanan#1
a	0	0	bottom-dwelling#1
a	0	0	bottom-feeding#1
a	0	0	boustrophedonic#1
a	0	0	brachial#1
a	0	0	brachiopodous#1 brachiopod#1
a	0	0.125	brachyurous#1
a	0	0.25	bracteal#1
a	0	0.25	bracted#1 bracteate#1
a	0	0	bracteolate#1
a	0	0	brahminical#1 brahminic#1
a	0	0	branchial#1
a	0	0	branchiopodous#1 branchiopodan#1 branchiopod#1
a	0	0	brassy#1 brasslike#1
a	0	0	breech-loading#1
a	0	0	bregmatic#1
a	0	0.5	brimless#1
a	0	0	brisant#1
a	0	0	wideband#1 broadband#2
a	0	0	broadband#1
a	0	0.125	brobdingnagian#1
a	0	0	bromic#1
a	0	0	bromidic#1
a	0	0	buccal#1
a	0	0.625	bulimic#1
a	0.25	0.25	burrlike#1
a	0	0	bursal#1
a	0	0	buteonine#1
a	0.25	0.25	butyraceous#1
a	0	0.125	butyric#1
a	0	0	cachectic#1
a	0	0.375	cacodemonic#1 cacodaemonic#1
a	0	0	cacodylic#1
a	0	0	cadastral#1
a	0	0	cadaverous#2 cadaveric#1
a	0	0	caducean#1
a	0	0	caecilian#1
a	0	0	caesural#1
a	0	0	caffeinic#1
a	0.375	0	cairned#1
a	0	0	calcaneal#1
a	0.25	0	chalky#1 calcareous#1
a	0	0	calceolate#1 calceiform#1
a	0	0	calcic#1
a	0.375	0	calciferous#1
a	0	0	calcitic#1
a	0	0	calculous#1
a	0	0	calendrical#1 calendric#1
a	0.25	0	calico#1
a	0	0	calisthenic#1
a	0	0	callithumpian#1
a	0	0	caloric#2
a	0	0	noncaloric#1
a	0	0	calorimetric#1
a	0	0	calycine#1 calycinal#1 calyceal#1
a	0	0	calycular#1 calicular#1
a	0	0	calyculate#1 calycled#1
a	0	0	calyptrate#2
a	0	0	calyptrate#1
a	0	0	cambial#1
a	0	0	campanulated#1 campanulate#1 campanular#1
a	0	0	camphoraceous#1
a	0	0	camphoric#1
a	0	0	canalicular#1
a	0	0	cancroid#1
a	0	0	canicular#2
a	0	0	canicular#1
a	0	0	canine#2
a	0	0	laniary#1 canine#1
a	0	0	capacitive#1
a	0	0	capetian#1
a	0	0	capitulary#1 capitular#1
a	0	0	cappadocian#1
a	0	0	caprine#1
a	0	0	capsular#2
a	0.125	0.125	capsular#1
a	0	0	carangid#1
a	0.125	0	carbocyclic#1
a	0	0.25	carbolated#1
a	0	0	carbonylic#1 carbonyl#1
a	0	0	carboxylic#1 carboxyl#1
a	0.125	0.5	carcinogenic#1
a	0	0	carcinomatous#1
a	0	0	cardiographic#1
a	0	0	cardiorespiratory#1 cardiopulmonary#1
a	0	0	carinal#1
a	0	0	carnivorous#1
a	0	0	caroline#1 carolean#1
a	0	0	carolingian#1
a	0	0	carotid#1
a	0	0	carpellary#1
a	0	0	carpetbag#1
a	0	0	carposporic#1
a	0.125	0	carposporous#1
a	0	0	cartilaginous#1
a	0	0	cartographical#1 cartographic#1
a	0	0	carthusian#1
a	0.25	0.25	carunculous#1 caruncular#1
a	0	0	carunculated#1 carunculate#1
a	0	0	caryophyllaceous#1
a	0	0	cash-and-carry#1
a	0.375	0.125	katabolic#1 catabolic#1
a	0.375	0.25	catachrestical#1 catachrestic#1
a	0	0	catalatic#1
a	0	0	cataphatic#1
a	0	0	cataplastic#1
a	0	0	catapultic#1 catapultian#1
a	0	0	catarrhal#1
a	0	0	categorial#1
a	0	0	categorical#1 categoric#1
a	0	0	cathectic#1
a	0	0	cathedral#1
a	0.25	0.125	catkinate#1
a	0	0	catoptrical#1 catoptric#1
a	0	0	cecal#1 caecal#1
a	0	0	celebratory#1
a	0	0	heavenly#1 celestial#2
a	0	0	heavenly#2 celestial#1
a	0	0	cellular#1
a	0	0	extracellular#1
a	0	0	integral#3
a	0	0	integumentary#1 integumental#1
a	0	0	intercellular#1
a	0	0	interest-bearing#1
a	0	0	intracellular#1
a	0	0	cellulosid#1
a	0	0	cementitious#1
a	0	0	coenobitical#1 coenobitic#1 cenobitical#1 cenobitic#1
a	0	0	eremitical#1 eremitic#1
a	0	0	cenogenetic#1
a	0	0	cenozoic#1
a	0	0	palingenetic#1
a	0	0	censorial#1
a	0	0	centesimal#1
a	0	0	centigrade#1
a	0	0	centralistic#1 centralist#1
a	0	0	centroidal#1
a	0	0	centrosomic#1
a	0	0	cephalopodan#1 cephalopod#1
a	0	0	cercarial#1
a	0	0	cereal#1
a	0	0	cerebellar#1
a	0	0	cerebral#2
a	0	0	cerebrospinal#1
a	0	0	cerebrovascular#1
a	0	0	cervical#2
a	0	0	ceric#1
a	0	0	cerous#1
a	0	0	ceruminous#1
a	0	0	cervine#1
a	0	0	cetaceous#1 cetacean#1
a	0	0	chaetal#1
a	0	0	chaetognathous#1 chaetognathan#1
a	0	0.375	chaffy#1 chafflike#1
a	0	0	chaldee#1 chaldean#1 chaldaean#1
a	0	0.25	chalybeate#1
a	0	0	chancroidal#1
a	0	0	chancrous#1
a	0	0	chaotic#3
a	0.5	0.25	charitable#1
a	0	0	papery#2 paperlike#1 chartaceous#1
a	0	0	chauvinistic#1
a	0	0	chechen#1
a	0	0.125	chelate#2
a	0	0	cheliferous#1
a	0.375	0.125	chelated#1 chelate#1
a	0	0	chelicerate#1 cheliceral#1
a	0	0	chelicerous#1
a	0	0	chelonian#1
a	0	0	chemical#1 chemic#1
a	0	0	photochemical#1
a	0	0	chemical#2
a	0	0	physicochemical#1
a	0	0	chemiluminescent#1
a	0	0	chemoreceptive#1
a	0	0	chemotherapeutical#1 chemotherapeutic#1
a	0.125	0.125	cherty#1
a	0	0	chian#1
a	0	0	chiasmic#1 chiasmatic#1 chiasmal#1
a	0.25	0	childbearing#1
a	0	0	chimerical#1 chimeric#1 chimeral#1
a	0	0	chippendale#1
a	0	0.625	chirpy#1
a	0.25	0.25	chitinous#1
a	0	0	chlamydial#1
a	0	0	chlorophyllous#1 chlorophyllose#1
a	0	0	greensick#1 chlorotic#1
a	0	0	choleraic#1
a	0	0	choragic#1
a	0	0	chordal#1
a	0	0	chordate#1
a	0	0	christological#1
a	0	0	chromatinic#1
a	0	0	churchillian#1
a	0.125	0	wilsonian#1
a	0	0	achromatinic#1
a	0	0	cinematic#1
a	0	0	civil#4 civic#2
a	0	0	civil#3
a	0	0	civic#1
a	0	0	municipal#1
a	0	0	clamatorial#1
a	0	0	cleistogamous#1 cleistogamic#1
a	0	0	clerical#2
a	0	0	clerical#1
a	0	0	classical#3
a	0	0	clonal#1
a	0	0	closed-circuit#1
a	0	0	cloven-hoofed#1 cloven-footed#1
a	0.5	0	cloze#1
a	0	0	coastal#1
a	0.125	0.125	coccal#1
a	0	0	coccygeal#1
a	0	0.625	coin-operated#1
a	0	0	collagenous#1 collagenic#1
a	0	0.5	collarless#1
a	0	0	collegiate#1 collegial#2
a	0	0.5	collegial#1
a	0	0	colonial#1
a	0	0	colonial#2
a	0	0	colonic#1
a	0	0	colorectal#1
a	0	0	colorimetrical#1 colorimetric#1
a	0	0	commensal#1
a	0	0	communal#2
a	0	0	composite#2
a	0	0	conceptualistic#1
a	0	0	concretistic#1
a	0	0	condylar#1
a	0.375	0.125	configurational#1
a	0	0	confrontational#1
a	0	0	congregational#1
a	0	0	conjunctival#1
a	0.125	0	consonantal#2
a	0.75	0	constitutional#1
a	0	0	consubstantial#1
a	0	0	contractual#1
a	0	0	cosmic#1
a	0	0	cosmological#2 cosmologic#2
a	0	0	cosmological#1 cosmologic#1 cosmogonical#1 cosmogonic#1 cosmogenic#1
a	0	0.625	cordless#1
a	0	0	coreferential#1 co-referent#1
a	0.125	0.125	cormous#1 cormose#1
a	0	0	corneal#1
a	0	0	cornish#1
a	0	0	correlational#1
a	0.25	0.125	corymbose#1
a	0	0	corinthian#2
a	0	0	costal#1
a	0	0	intercostal#1
a	0	0	intertidal#1
a	0.375	0.25	covalent#1
a	0	0	cross-ply#1
a	0	0	cross-pollinating#1
a	0.375	0.25	croupy#1
a	0	0	crural#1
a	0	0	crustal#1
a	0.125	0.25	crustaceous#2
a	0	0	crustaceous#1 crustacean#1
a	0	0	crustose#1
a	0	0.125	cryogenic#1
a	0	0	cryonic#1
a	0	0	cryptological#1 cryptologic#1 cryptographical#1 cryptographic#1 cryptanalytic#1
a	0	0	cryptogamous#1 cryptogamic#1
a	0	0	cryptobiotic#1
a	0	0.125	ctenoid#1 comb-like#1
a	0	0	cubital#1
a	0	0	cucurbitaceous#1
a	0	0	culinary#1
a	0	0	cuneiform#2
a	0	0	cuprous#1 cupric#1
a	0	0	curricular#1
a	0	0.125	custard-like#1
a	0.5	0	cyclic#1
a	0	0	cytoarchitectural#1 cytoarchitectonic#1
a	0	0	cytolytic#1
a	0	0	cytophotometric#1
a	0	0	cytoplasmic#1 cytoplasmatic#1
a	0	0	cytoplastic#1
a	0	0	bicylindrical#1
a	0	0	cystic#2
a	0	0	cystic#1
a	0	0	cytogenetical#1 cytogenetic#1
a	0	0	cytokinetic#1
a	0	0	cytological#1 cytologic#1
a	0	0	cytotoxic#1
a	0	0	tzarist#1 tsaristic#1 tsarist#1 czaristic#1 czarist#1
a	0	0	deductive#1
a	0.75	0	deliverable#1
a	0	0	democratic#2
a	0	0	demotic#1
a	0	0	denominational#1
a	0	0	denominational#2
a	0	0	dental#1
a	0	0	dental#2
a	0.25	0	despotical#1 despotic#1
a	0.625	0	diagonalizable#1
a	0	0	diamagnetic#1
a	0	0	diamantine#1
a	0	0	diametrical#1 diametric#1 diametral#1
a	0.125	0	sudorific#1 diaphoretic#1
a	0	0	diastolic#1
a	0	0	dicarboxylic#1
a	0	0.625	dickensian#1
a	0	0	dictatorial#1
a	0	0	differentiable#1
a	0.25	0	differential#1
a	0	0	digital#2
a	0.125	0	digital#1
a	0	0.125	dimorphous#1 dimorphic#1
a	0	0	dionysian#1
a	0	0	diplomatic#1
a	0	0	dipterous#1
a	0	0	directional#1
a	0	0.125	omnidirectional#1
a	0	0.125	directional#2
a	0	0	discomycetous#1
a	0	0	distributional#1
a	0.5	0	dithyrambic#1
a	0	0	dramatic#3
a	0	0	drupaceous#1
a	0.125	0.125	dumpy#1
a	0	0	dural#1
a	0	0	dynastic#1
a	0	0.25	dysgenic#1 cacogenic#1
a	0	0	dysplastic#1
a	0	0	ephesian#1
a	0	0	eucharistic#1
a	0	0.25	eugenic#1
a	0	0	europocentric#1 eurocentric#1
a	0	0	eutrophic#1
a	0	0	ebionite#1
a	0	0	ebracteate#1
a	0	0	economic#2
a	0	0	economical#2 economic#1
a	0	0	socioeconomic#1
a	0.5	0	ectopic#1
a	0	0	editorial#1
a	0	0	editorial#2
a	0	0	electoral#1
a	0	0	electrocardiographic#1
a	0	0	electrochemical#1
a	0	0	electroencephalographic#1
a	0	0	electrolytic#2
a	0	0	electrolytic#1
a	0	0	electromechanical#1
a	0.125	0	electromotive#1
a	0	0	electronic#1
a	0	0	electronic#2
a	0	0	electrophoretic#1 cataphoretic#1
a	0	0	static#2 electrostatic#1
a	0	0.125	elegiac#1
a	0	0	elemental#1
a	0	0.125	elemental#2
a	0	0	elementary#2
a	0	0	elfin#3
a	0	0	empyrean#1 empyreal#1
a	0.25	0.5	emulous#1
a	0	0	eonian#1 aeonian#1
a	0	0	parasitic#2 epenthetic#1
a	0	0	extradural#1 epidural#1
a	0	0	epigastric#2
a	0	0	epigastric#1
a	0	0.125	epilithic#1
a	0	0	pontifical#2 episcopal#2
a	0	0	equestrian#2
a	0	0	equestrian#1
a	0	0	equine#2
a	0.125	0	equine#1
a	0	0	equinoctial#2
a	0	0	equinoctial#1
a	0	0	ergonomic#1
a	0	0	ergotic#1
a	0	0	ergotropic#1
a	0.125	0.5	eruptive#1
a	0.375	0.375	erythematous#1
a	0	0	erythroid#1
a	0	0	erythropoietic#1
a	0	0	eschatological#1
a	0	0	esophageal#1
a	0	0	essene#1
a	0	0	essential#4
a	0	0	estonian#1
a	0	0	estrogenic#1
a	0	0	estuarine#1 estuarial#1
a	0	0	ethical#1
a	0	0	evidentiary#1
a	0.125	0	excrescent#1
a	0	0	excretory#1
a	0	0	exegetical#1 exegetic#1
a	0	0	exilic#1
a	0	0	existential#3
a	0	0.125	existential#2
a	0	0	existentialist#1
a	0	0	extropic#1
a	0	0	facial#2
a	0	0	factor_analytical#1 factor_analytic#1
a	0	0	factorial#1
a	0	0	facultative#1
a	0	0	fahrenheit#1
a	0	0	fanged#1
a	0	0	federal#2
a	0	0	femoral#1
a	0	0	fenestral#2
a	0	0	fenestral#1
a	0.625	0	fermentable#1
a	0	0	ferrous#1 ferric#1
a	0	0	feudalistic#1 feudal#1
a	0	0.5	feverish#2 febrile#1
a	0	0	afebrile#1
a	0	0	fibreoptic#1 fibre-optic#1 fiberoptic#1 fiber-optic#1
a	0	0.375	fibrillose#1
a	0.375	0.25	fibrinous#1
a	0	0	fibrocartilaginous#1
a	0	0	fictile#1
a	0	0	fictional#1
a	0	0.125	nonfictional#1
a	0	0	field-crop#1
a	0	0	filar#1
a	0	0	bifilar#1
a	0	0	unifilar#1
a	0.375	0	filarial#1
a	0	0	filariid#1
a	0	0	wide-angle#1 fisheye#1
a	0	0	fishy#1
a	0	0	fistulous#1
a	0.125	0	flaky#1 flakey#1
a	0	0	sarcoid#1 fleshy#2
a	0.375	0	flinty#1
a	0	0	floricultural#1
a	0.125	0	flowery#1
a	0	0	fluvial#1
a	0	0.125	foliated#1 foliate#1
a	0	0	foliaceous#1
a	0.125	0	forcipate#1
a	0.25	0.5	formalized#1 formalistic#1 formalised#1
a	0	0	formic#2
a	0	0	formic#1
a	0.125	0	formulary#1
a	0	0	fossil#1
a	0	0	fossiliferous#1
a	0	0	three-wheeled#1 three-wheel#1
a	0	0.125	fourhanded#1
a	0	0	four-wheeled#1 four-wheel#1
a	0	0	frankish#1
a	0	0	fraternal#1
a	0.125	0	fretted#1
a	0.125	0.125	unfretted#1
a	0	0	frictional#1
a	0.125	0.25	frictionless#1
a	0	0	frisian#1
a	0	0	galilean#2 galilaean#1
a	0	0	galilean#1
a	0	0	gallican#1
a	0	0.125	garlicky#1
a	0	0	stomachic#1 stomachal#1 gastric#1
a	0	0	gastroduodenal#1
a	0	0	gastroesophageal#1
a	0	0	pneumogastric#2
a	0.125	0	gemmiferous#1
a	0	0	generational#1
a	0	0	generic#1
a	0	0	genetical#2 genetic#4
a	0	0	genetic#3
a	0	0	genic#1 genetical#1 genetic#2
a	0	0	mental#4 genial#2
a	0	0	mental#3
a	0	0	gentile#1
a	0	0	geometrical#1 geometric#2
a	0	0	geophytic#1
a	0	0	geostrategic#1
a	0	0	geothermic#1 geothermal#1
a	0	0	gingival#1
a	0	0	glabellar#1
a	0	0	glacial#1
a	0	0	glial#1
a	0	0	gluteal#1
a	0	0	glycogenic#1
a	0	0.375	granuliferous#1
a	0.375	0.375	granulomatous#1
a	0	0	grapelike#1
a	0	0	graphical#1 graphic#4
a	0	0	graphic#3
a	0	0	gravitative#1 gravitational#1
a	0	0.625	grubby#1
a	0	0	guttural#2
a	0.125	0.25	hair-shirted#1 hair-shirt#1
a	0	0	harmonic#1
a	0	0.25	nonharmonic#1
a	0	0	harmonic#3
a	0	0	harmonic#2
a	0	0	hassidic#1 hasidic#1 chassidic#1 chasidic#1
a	0	0	hawaiian#1
a	0.125	0.25	heathlike#1
a	0	0	hebridean#1
a	0	0	heliacal#1 heliac#1
a	0	0	hemopoietic#1 hematopoietic#1 hematogenic#1 haemopoietic#1 haematopoietic#1 haematogenic#1
a	0	0	hemodynamic#1
a	0	0	hemispherical#1
a	0	0	hemorrhagic#1 haemorrhagic#1
a	0	0	hepatic#1
a	0	0	heroic#2
a	0	0	heterodyne#1
a	0.375	0.125	heterosporous#1
a	0	0	hollywood#1
a	0.125	0.25	homeostatic#1
a	0	0	homonymous#1 homonymic#1
a	0.375	0.25	homosporous#1
a	0	0	homostylous#1 homostylic#1 homostyled#1
a	0	0	horse-drawn#1
a	0	0	hexadecimal#1 hex#1
a	0	0	hexangular#1 hexagonal#1
a	0	0	hidrotic#1
a	0	0	hieratic#2
a	0	0	hieroglyphical#2 hieroglyphic#2
a	0	0	hieroglyphical#1 hieroglyphic#1
a	0	0	high-energy#1
a	0.125	0	hircine#1
a	0	0	home#2
a	0	0	hooflike#1
a	0	0	horary#1
a	0	0	human#1
a	0	0	human#2
a	0	0	humanistic#3 humanist#3 humane#1
a	0	0	humanistic#2 humanist#1
a	0.125	0	humanistic#1 humanist#2
a	0	0	humic#1
a	0	0	humified#1
a	0	0	hyaloplasmic#1
a	0.375	0.125	hydrocephalic#1
a	0	0	hydrographical#1 hydrographic#1
a	0.5	0	hydrolyzable#1
a	0	0	hydroxy#1
a	0	0	hymenopterous#1
a	0	0	hypnotic#1
a	0	0	idealistic#1 ideal#3
a	0	0	ideographic#1
a	0	0	ideological#1
a	0.5	0.125	idiopathic#1
a	0	0	immune#1
a	0	0	immunochemical#1
a	0	0.75	immunocompromised#1
a	0	0	immunological#1 immunologic#1
a	0.5	0	immunosuppressed#1
